Sales Order Number,Sales Document Type,Sales Order Line Item,Order Create Date,Requested Delivery Date,Sold-To Party,Sold-to Name,Customer Hierarchy ,Customer Hierarchy Level 6 Text,Customer Hierarchy Level 7 Text,Material,Material Descrption,Material Status Description,Plant Material Status Description,Auth Sell Flag Description,Plant,Order Quantity Sales Unit,Sales Unit of Measure
1076650628,ZOR,230,20251113,20251117,2000705576,SHOPRITE #0159,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300003917,DLE PURORNJUCE PET 15.2OZ 1P12C LOOSE,Material Active,Material Active,No,1K15,1,CS
1076650628,ZOR,390,20251113,20251117,2000705576,SHOPRITE #0159,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1K15,1,CS
1076650628,ZOR,520,20251113,20251117,2000705576,SHOPRITE #0159,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007227,BUBLY PNPL CAN 12OZ 8P3CFM,Material Active,Material Active,No,1K15,2,CS
1076650628,ZOR,530,20251113,20251117,2000705576,SHOPRITE #0159,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007744,STRBK DBLSHTESP CFFE CAN 6.5OZ 4P6C AM,Material Active,Material Active,No,1K15,1,CS
1076650628,ZOR,590,20251113,20251117,2000705576,SHOPRITE #0159,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010441,LPTN IMN SPT GRNTEA PET 16.9OZ 12P2C,Material Active,Material Active,No,1K15,1,CS
1076650628,ZOR,620,20251113,20251117,2000705576,SHOPRITE #0159,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300012410,CELSIUSLF GRNTEAACAIRASB CAN12OZ1P12CSLK,Material Active,Material Active,No,1K15,1,CS
1076650628,ZOR,720,20251113,20251117,2000705576,SHOPRITE #0159,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007188,GAT G Z CHR PET 12OZ 6P4C  PRCH,Material Active,Material Active,No,1K15,1,CS
1076650628,ZOR,820,20251113,20251117,2000705576,SHOPRITE #0159,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300004612,GAT STRWBWTRMLN PET 28OZ 1P15C,Material Active,Material Active,No,1K15,1,CS
1076650628,ZOR,900,20251113,20251117,2000705576,SHOPRITE #0159,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300012323,CELSIUS LF SPTRPVB CAN 12OZ 4PK 6CS SLK,Material Active,Material Active,No,1K15,1,CS
1076650628,ZOR,1000,20251113,20251117,2000705576,SHOPRITE #0159,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300045226,PEPSI WC WLDCHRCRM PET 20OZ 1P24C S,Material Active,Material Active,No,1K15,1,CS
1076650628,ZOR,1100,20251113,20251117,2000705576,SHOPRITE #0159,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300045060,BUBLY BRST MGOLIM PET 16.9OZ 1P12C,Material Active,Material Active,No,1K15,1,CS
1076650628,ZOR,1140,20251113,20251117,2000705576,SHOPRITE #0159,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300045797,SHWP SPRKG WTR PNPLPFR CAN 12OZ 12P2CFM,Material Active,Material Active,No,1K15,2,CS
1076650628,ZOR,1170,20251113,20251117,2000705576,SHOPRITE #0159,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1K15,1,CS
1076650667,ZOR,190,20251113,20251117,2004953393,7-ELEVEN 44822 SPWY,1000007582.0,7-ELEVEN ENTERPRISE,SPEEDWAY,300056774,POPPI CNBYFZ CAN 12OZ 1P12C,Material Active,Material Active,No,1150,1,CS
1076650667,ZOR,410,20251113,20251117,2004953393,7-ELEVEN 44822 SPWY,1000007582.0,7-ELEVEN ENTERPRISE,SPEEDWAY,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1150,1,CS
1076650670,ZOR,80,20251113,20251115,2000684000,PUBLIX 0446,1000007614.0,PUBLIX,PUBLIX,300056617,POPPI CNBYFZ CAN 12OZ 4P6C,Material Active,Material Active,No,1R55,1,CS
1076650670,ZOR,240,20251113,20251115,2000684000,PUBLIX 0446,1000007614.0,PUBLIX,PUBLIX,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1R55,1,CS
1076650670,ZOR,270,20251113,20251115,2000684000,PUBLIX 0446,1000007614.0,PUBLIX,PUBLIX,300056774,POPPI CNBYFZ CAN 12OZ 1P12C,Material Active,Material Active,No,1R55,1,CS
1076650670,ZOR,420,20251113,20251115,2000684000,PUBLIX 0446,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R55,2,CS
1076650679,ZOR,310,20251113,20251115,2000592819,PUBLIX 0754,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1392,1,CS
1076650745,ZOR,660,20251113,20251115,2000607801,SHOPRITE #589,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300006116,MTN DEW ORG CAN 7.5OZ 6P4C,Material Active,Material Active,No,1S08,4,CS
1076650745,ZOR,760,20251113,20251115,2000607801,SHOPRITE #589,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300006596,DT PEPSI WLDCRY WLDCHR PET 2L 1P8C S ORG,Material Active,Material Active,No,1S08,4,CS
1076650745,ZOR,830,20251113,20251115,2000607801,SHOPRITE #589,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300006973,PEPSI ZS ORG CAN 7.5OZ 6P4C,Material Active,Costing Required,No,1S08,2,CS
1076650745,ZOR,1080,20251113,20251115,2000607801,SHOPRITE #589,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007188,GAT G Z CHR PET 12OZ 6P4C  PRCH,Material Active,Material Active,No,1S08,1,CS
1076650745,ZOR,1370,20251113,20251115,2000607801,SHOPRITE #589,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300040230,BUBLY BRST TRPLBRY PET 16.9OZ 1P12C,Material Active,Material Active,No,1S08,1,CS
1076650745,ZOR,1380,20251113,20251115,2000607801,SHOPRITE #589,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300040208,BUBLY BRST WTRMLNLM PET 16.9OZ 1P12C,Material Active,Material Active,No,1S08,1,CS
1076650767,ZOR,210,20251113,20251115,2000762180,PUBLIX 0464,1000007614.0,PUBLIX,PUBLIX,300045368,PEPSI WC ZS WLDCHR PET 16.9OZ 6P4C S,Material Active,Material Active,No,1368,1,CS
1076650767,ZOR,210,20251113,20251115,2000762180,PUBLIX 0464,1000007614.0,PUBLIX,PUBLIX,300045401,PEPSI WC ZS WLDCHR PET 16.9OZ 6P4C,Material Active,Material Active,No,1368,1,CS
1076650767,ZOR,440,20251113,20251115,2000762180,PUBLIX 0464,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1368,2,CS
1076650802,ZOR,250,20251113,20251115,2000454749,7-ELEVEN #14298,1000007582.0,7-ELEVEN ENTERPRISE,7-ELEVEN LEGACY,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1K17,1,CS
1076650888,ZOR,240,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300005629,PUR LF TEABLKLEM PET 64OZ 1P8C,Material Active,Material Active,No,1057,2,CS
1076650888,ZOR,270,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300005759,LPTN IC T MGO PET 16.9OZ 12P2C,Material Active,Material Inactive,No,1057,1,CS
1076650888,ZOR,320,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300006541,SCHWP SPK STRWBMGO CAN 12OZ 12P2CFM,Material Active,Material Active,No,1057,4,CS
1076650888,ZOR,340,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300006593,DT PEPSI WLDCRY SB PET 16.9OZ 6P4C SORG,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,400,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300006649,DT PEPSI COLA CAN 7.5OZ 6P4C NFLSHLD,Material Active,Material Active,No,1057,5,CS
1076650888,ZOR,400,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300038648,DT PEPSI COLA CAN 7.5OZ 6P4C PPBD,Material Active,Material Active,No,1057,5,CS
1076650888,ZOR,430,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007328,PEPSI COL VNL CAN 12OZ 12PK 2CS FM,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,490,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007266,STRBK TRPLSHT MOCH CAN 15OZ 1P12C,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,500,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007267,STRBK TRPLSHT VNL CAN 15OZ 1P12C,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,510,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007268,STRBK TRPLSHT CARM CAN 15OZ 1P12C,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,550,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007828,STRBK ICED ESP CARMMACC PET 14OZ 1P12C,Material Active,Costing Required,No,1057,1,CS
1076650888,ZOR,580,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300008895,BUBLY BNC BR CAN 12OZ 8P3CFM,Material Active,Material Active,No,1057,6,CS
1076650888,ZOR,600,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300008956,DT LIPTON CITGRNTEA PET 64OZ 1P8C SIRENA,Material Active,Material Active,No,1057,2,CS
1076650888,ZOR,610,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300009239,PUR LF GRNTEA PET 16.9OZ 6P2C,Material Active,Material Active,No,1057,3,CS
1076650888,ZOR,620,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300009151,EVOLVE VAN PET 11.16OZ 1P12C,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,630,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300008113,BUBLY BNC CITCHR CAN 12OZ 8P3CFM,Material Active,Material Active,No,1057,2,CS
1076650888,ZOR,650,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010159,PEPSI NITRO COLA CAN 13.65OZ 1P12C,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,660,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010161,PEPSI NITRO VNLCOLA CAN 13.65OZ 1P12C,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,670,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010165,PEPSI NITRO COLA VNLCAN 13.65OZ 4P6C,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,680,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010163,PEPSI NITRO COLA CAN 13.65OZ 4P6C,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,690,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010380,STRBK NTR CB CRM CAN 9.6OZ 1P12C SWT,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,710,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010409,PUR LF PEAC PET 18.5OZ 1P12C SBTLY,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,720,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010411,PUR LF SWTTEA PET 18.5OZ 1P12C SBTLY LMN,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,730,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010413,PUR LF SWTTEA PET 18.5OZ 1P12C SBTLY,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,740,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300012410,CELSIUSLF GRNTEAACAIRASB CAN12OZ1P12CSLK,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,750,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010786,GAT GTRLT LMNDCMBER PET 20OZ 1PK12CS,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,880,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010347,GAT G FIT CITBRY PET 16.9OZ 1P12C,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,920,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007536,GAT G Z FRPNCH PET 12OZ 6P4C,Material Active,Material Active,No,1057,3,CS
1076650888,ZOR,930,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300008730,GAT G Z KWSTRWB PET 12OZ 6P4C,Material Active,Material Active,No,1057,2,CS
1076650888,ZOR,950,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007188,GAT G Z CHR PET 12OZ 6P4C  PRCH,Material Active,Material Active,No,1057,3,CS
1076650888,ZOR,1110,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007159,BUBLY WTR CAN 12OZ 8P3CFM,Material Active,Material Active,No,1057,3,CS
1076650888,ZOR,1190,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300004821,PRPL GRP PET 24OZ 1P12C PRCH,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,1200,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300004819,PRPL BR PET 24OZ 1P12C,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,1210,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007746,PRPL WTRMLN PET 24OZ 1P12CQTG,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,1210,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300009714,PRPL WTRMLN PET 24OZ 1P12C MFG,Material Active,Material Inactive,No,1057,1,CS
1076650888,ZOR,1220,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300008290,PRPL VARTYPK PET 16.9OZ 12P1C KS/GR/BR,Material Active,Material Active,No,1057,4,CS
1076650888,ZOR,1230,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300008850,PRPL IMN SPT BLKBLMN PET 24OZ 1P12C,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,1230,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300009718,PRPL IMN SPT BLKBLMN PET 24OZ 1P12C MFG,Material Active,Material Inactive,No,1057,1,CS
1076650888,ZOR,1250,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300012550,CELSIUS LF SPLEMLIM CAN 12OZ 1PK 12CS SL,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,1290,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300005798,GAT FRSTICYCHRG PET 20OZ 8P3C,Material Active,Material Active,No,1057,2,CS
1076650888,ZOR,1300,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300004820,PRPL BLKCHR PET 24OZ 1P12C PRCH,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,1300,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300009709,PRPL BLKCHR PET 24OZ 1P12C MFG,Material Active,Material Inactive,No,1057,1,CS
1076650888,ZOR,1320,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300038648,DT PEPSI COLA CAN 7.5OZ 6P4C PPBD,Material Active,Material Active,No,1057,2,CS
1076650888,ZOR,1380,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300040279,CELSIUS LF SPFRBRST CAN 16OZ 1P12C ESS,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,1390,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300040288,CELSIUS LF SPMGOTGO CAN 16OZ 1P12CS ESS,Material Active,Material Active,No,1057,1,CS
1076650888,ZOR,1440,20251113,20251117,2001043032,SHOPRITE #140,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300051203,CELSIUS LF SPKSPIZVB SLCN 12OZ1P12C,Material Active,Material Active,No,1057,2,CS
1076650925,ZOR,900,20251113,20251117,2001069518,SHOPRITE #0630,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300036772,CELSIUS LF VARTYPK CAN 12OZ 12P2C L/S/W,Material Active,Material Active,No,1046,1,CS
1076650929,ZOR,780,20251113,20251115,2000952389,PUBLIX 0516,1000007614.0,PUBLIX,PUBLIX,300056774,POPPI CNBYFZ CAN 12OZ 1P12C,Material Active,Material Active,No,1R45,1,CS
1076650958,ZOR,100,20251113,20251115,2000744815,7-ELEVEN DIST 35610,1000007582.0,7-ELEVEN ENTERPRISE,7-ELEVEN LEGACY,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1182,1,CS
1076650958,ZOR,470,20251113,20251115,2000744815,7-ELEVEN DIST 35610,1000007582.0,7-ELEVEN ENTERPRISE,7-ELEVEN LEGACY,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1182,1,CS
1076651051,ZOR,540,20251113,20251115,2001094420,SHOPRITE #600/GALLOWAY,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010407,PUR LF SWTTEA PET 16.9OZ 6P2C SBTLY,Material Active,Material Active,No,1S08,1,CS
1076651051,ZOR,550,20251113,20251115,2001094420,SHOPRITE #600/GALLOWAY,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010439,PUR LF SWTTEA PET 64OZ 1P8C SBTLY,Material Active,Material Active,No,1S08,1,CS
1076651051,ZOR,600,20251113,20251115,2001094420,SHOPRITE #600/GALLOWAY,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300008845,GAT LEMADE PET 28OZ 1P15C,Material Active,Material Active,No,1S08,1,CS
1076651060,ZOR,30,20251113,20251115,2000345387,7-ELEVEN #32323,1000007582.0,7-ELEVEN ENTERPRISE,7-ELEVEN LEGACY,300056795,POPPI PUPOP CAN 12OZ 1P12C,Material Active,Material Active,No,1K17,1,CS
1076651060,ZOR,330,20251113,20251115,2000345387,7-ELEVEN #32323,1000007582.0,7-ELEVEN ENTERPRISE,7-ELEVEN LEGACY,300007759,MM PS STRWB PET 14OZ 1P12C,Material Active,Material Active,No,1K17,1,CS
1076651096,ZOR,260,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300011995,LPTN IC T ZS SWTWLEM PET 16.9OZ 12P2C,Material Active,Costing Required,No,1S08,1,CS
1076651096,ZOR,280,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300011998,LPTN IC T CITGRNTEA PET 20OZ 1P24C S,Material Active,Material Inactive,No,1S08,1,CS
1076651096,ZOR,280,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300012238,LPTN IC T CITGRNTEA PET 20OZ 1P24C,Material Active,Material Active,No,1S08,1,CS
1076651096,ZOR,290,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300003363,DT LPTN IC T CITGRNTEA PET 20OZ 1P24C,Material Active,Material Inactive,No,1S08,1,CS
1076651096,ZOR,300,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300011289,STRBK FRP MOCH GB 9.5OZ 4P6C LT,Material Active,Material Active,No,1S08,1,CS
1076651096,ZOR,400,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300005469,MTN DEW AMP CHR CAN 16OZ 1P12C,Material Active,Costing Required,No,1S08,1,CS
1076651096,ZOR,450,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300005030,STRBK DBLSHT NRG HNT CAN 15OZ 1P12C,Material Active,Material Active,No,1S08,1,CS
1076651096,ZOR,500,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300005649,MTN DEW KS MDNGHTGRP CAN 16OZ 1P12C,Material Active,Material Active,No,1S08,1,CS
1076651096,ZOR,520,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300005629,PUR LF TEABLKLEM PET 64OZ 1P8C,Material Active,Material Active,No,1S08,1,CS
1076651096,ZOR,590,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300005759,LPTN IC T MGO PET 16.9OZ 12P2C,Material Active,Costing Required,No,1S08,3,CS
1076651096,ZOR,630,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300006054,SCHWP SPRKG WTR ORN CAN 12OZ 8P3CFM,Material Active,Costing Required,No,1S08,1,CS
1076651096,ZOR,670,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300006114,PEPSI COL COLA CAN 7.5OZ 6P4C,Material Active,Material Active,No,1S08,1,CS
1076651096,ZOR,730,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300006593,DT PEPSI WLDCRY SB PET 16.9OZ 6P4C SORG,Material Active,Material Active,No,1S08,1,CS
1076651096,ZOR,790,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300006596,DT PEPSI WLDCRY WLDCHR PET 2L 1P8C S ORG,Material Active,Material Active,No,1S08,2,CS
1076651096,ZOR,860,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300006649,DT PEPSI COLA CAN 7.5OZ 6P4C NFLSHLD,Material Active,Material Active,No,1S08,5,CS
1076651096,ZOR,860,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300038648,DT PEPSI COLA CAN 7.5OZ 6P4C PPBD,Material Active,Material Active,No,1S08,5,CS
1076651096,ZOR,910,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007328,PEPSI COL VNL CAN 12OZ 12PK 2CS FM,Material Active,Material Active,No,1S08,3,CS
1076651096,ZOR,970,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007267,STRBK TRPLSHT VNL CAN 15OZ 1P12C,Material Active,Material Active,No,1S08,1,CS
1076651096,ZOR,980,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007268,STRBK TRPLSHT CARM CAN 15OZ 1P12C,Material Active,Material Active,No,1S08,1,CS
1076651096,ZOR,1010,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007879,DLE LMND LEMADE CAN 12OZ 12P2CFM,Material Active,Costing Required,No,1S08,7,CS
1076651096,ZOR,1040,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007409,PEPSI COL MGO PET 20OZ 1PK 24CS,Material Active,Material Inactive,No,1S08,1,CS
1076651096,ZOR,1060,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300009239,PUR LF GRNTEA PET 16.9OZ 6P2C,Material Active,Material Active,No,1S08,3,CS
1076651096,ZOR,1070,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010130,MTN DEW SPL ZS SPARK CAN 12OZ 12P2CFM,Material Active,Material Active,No,1S08,2,CS
1076651096,ZOR,1080,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010441,LPTN IMN SPT GRNTEA PET 16.9OZ 12P2C,Material Active,Material Active,No,1S08,2,CS
1076651096,ZOR,1120,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010758,FST TWTH ORN PET 12OZ 1P12C,Material Active,Material Active,No,1S08,1,CS
1076651096,ZOR,1130,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010757,FST TWTH STRWBLEMADE PET 12OZ 1P12C,Material Active,Material Active,No,1S08,1,CS
1076651096,ZOR,1140,20251113,20251115,2000776021,DELAWARE SUPERMARKET/SHOP RITE,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010626,FST TWTH CHR PET 12OZ 1P12C,Material Active,Material Active,No,1S08,1,CS
